"review_title","review_text","review_star","date","author","page"
"Requires WIFI to work with Sling","I bought these to connect my Android phone to my TV so I could mirror Sling to it. Turns out that the picture wouldn't mirror (only the audio would). Then I found the stream button and wa-la, Sling was playing. However, I found out after an hour that it was using my home internet instead of streaming from the phone (because I suddenly got a message telling me I had exceeded my home internet allowance). Never would have bought it had I known it relied on my home WiFi and internet to work. It seems to work as designed, they just neglected some details in the product description.","3.0 out of 5 stars","Reviewed in the United States on March 27, 2019","Dan Vietze",379
"Received used","Bought new but received used cable was dirty and pet dandruff","2.0 out of 5 stars","Reviewed in the United States on May 6, 2021","sergio mora",379
"Works great","Works great. Easy set up","5.0 out of 5 stars","Reviewed in the United States on November 19, 2020","Amazon Customer",379
"Narrow Selection","Works Great with Netflix but it's a battle with Amzon Prime Video","3.0 out of 5 stars","Reviewed in the United States on March 26, 2019","Skier",379
"Didn't work with spectrum","Didn't work with my spectrum modem and spectrum doesn't offer anything else to accommodate this.","1.0 out of 5 stars","Reviewed in the United States on December 2, 2020","Autumn Cook",380
"Every thing is great","I love this product and the quick delivery","5.0 out of 5 stars","Reviewed in the United States on March 27, 2019","Janet Ellis",380
"Fácil acceso","Exelent","5.0 out of 5 stars","Reviewed in the United States on May 4, 2019","Amazon Customer",380
"AAA+++ Fast delivery","AAA+++","5.0 out of 5 stars","Reviewed in the United States on July 29, 2019","Alexis de Leon",380
"bang for your buck","GREAT WORKS GREAT NO ISSUES","5.0 out of 5 stars","Reviewed in the United States on June 13, 2020","gabriela marra",380
"Very easy setup and use","A solid improvement over the first generation Chromecast.","5.0 out of 5 stars","Reviewed in the United States on January 5, 2019","Stryker",380
"Great gift!","Great gift!","5.0 out of 5 stars","Reviewed in the United States on March 31, 2019","Jill Carnahan",380
"Great image quality","I used it to see content in and old tv with hdmi port. It works great. Good quality image. Easy to use with the phone","4.0 out of 5 stars","Reviewed in the United States on June 8, 2022","LidianDoric",380
"Quality and easy use.","Works great in my spare bedroom. Connect & Reconnect easy.","5.0 out of 5 stars","Reviewed in the United States on August 23, 2020","Riki",380
"Unnecessary","I should read the one-star opinions before buying. This device is a difficult to operate and unnecessary connector between your streaming services and your receiving devices. It may be a means to collect information about its user.","1.0 out of 5 stars","Reviewed in the United States on February 10, 2020","Andrew P.T.",380
"Would Not Work With My Router","For products like this, I expect, and I mean EXPECT plug and play. This unit would not operate because of a conflict with settings on my router (which is a Verizon router that I have no idea how to change the settings on). Yeah, I know that I can watch some YouTube videos and figure out how to change the settings on my router so this thing will work, but really, screw that. It's 2019. You guys are the geniuses. Figure it out. Returned. I bought a long HDMI cable and it works great.","2.0 out of 5 stars","Reviewed in the United States on March 8, 2019","Mark Austin",381
"Chrome Cast","Its chrome cast","5.0 out of 5 stars","Reviewed in the United States on July 14, 2019","Christopher Howard",381
"Doesn't connect anymore","Worked well for a month. It randomly doesn't connect anymore. Not worth the frustration of trouble shooting when it doesn't work.","1.0 out of 5 stars","Reviewed in the United States on February 26, 2021","Amazon Customer",381
"A+","A+","5.0 out of 5 stars","Reviewed in the United States on May 21, 2019","Amazon Customer",381
"Love it","Love it","5.0 out of 5 stars","Reviewed in the United States on May 25, 2019","Amazon Customer",381
"Not that great","Cuts out and freezes a good 50% of the time. Huge bummer!","3.0 out of 5 stars","Reviewed in the United States on May 16, 2021","Matthew A. Hanzelka",381
"Practico y excelente calidad","Cumple en exceso mis expectativas","5.0 out of 5 stars","Reviewed in the United States on June 30, 2021","Carlos Corrales Ch",381
"not functioning properly","We have 2 other Google Chromecasts but this one is the only one that has been failing us all the time.","1.0 out of 5 stars","Reviewed in the United States on October 23, 2020","Kindle Customer",381
"Easy to set up","He's abused","5.0 out of 5 stars","Reviewed in the United States on December 16, 2020","Sandra Mc",381
"I like it and bought a second one","While the Roku is my main tool for streaming to my bedroom tv, this works for non-movie things I want to share. It’s fast, easy and works so I bought a second one for another to in the house.I still don’t see a need for the newer, more expensive model of the ChromeCast, this works just fine.","4.0 out of 5 stars","Reviewed in the United States on March 1, 2020","JP Clark",381
"Great product!","Had a little hard time at first how to get it to work (maybe because I don’t have a smart TV)... but once I figured out it was great!","5.0 out of 5 stars","Reviewed in the United States on January 27, 2020","Marcia",382
"Streams easily on tv","Works great so far","5.0 out of 5 stars","Reviewed in the United States on February 6, 2019","Nandana",382
"Has some problems","Right now its 1 stars, because:1. It constantly disconnects randomly from the net, I have used 3 different networks without any improvement. This happens on all my stuff. ( 2 Android Samsung phones 6.01 ver, Dell Laptop Win 10 and a tablet...) It disconnects sometimes 4 or 5 times in an hour, makes enjoying anything you're watching very annoying.2. The management of the unit is not customer friendly. ( I can deal with this if the disconnect problem can be solved.I have done some research on the net to try and fix the disconnect problem.3. I have refreshed it, reinstalled it and so far that has not resolved the random disconnect. I made an adjustment to Chrome settings today I'll see if that helps. This a candidate for return if I can't fix the random disconnect problem, I have until 21 Sept to do this and a few more days of this problem will result in a return way before the deadline.Update: Nothing seems to stop it from randomly disconnecting, I am returning it. Chromecast is out as a streaming device at least for me.","1.0 out of 5 stars","Reviewed in the United States on August 25, 2019","John Powe",382
"Great streaming.","Love this item for use with streaming from my phone. The control feature can be tricky sometimes but overall well worth it.","5.0 out of 5 stars","Reviewed in the United States on January 8, 2021","Jonny",382
"Good product","I’m a fan already and this one works just as good as the older version I have.","5.0 out of 5 stars","Reviewed in the United States on November 23, 2019","Smileygrd",382
"To know how I can watch all my Phots and videos in my phone aside from Facebook videos","I still can’t Watch all my video’s and photos on TV except Facebook Videos only.","5.0 out of 5 stars","Reviewed in the United States on June 4, 2020","Nick Aquino",382
"free movies","love it bye bye cable co","5.0 out of 5 stars","Reviewed in the United States on April 8, 2019","Tom",382
"Does what it says","Easy to use","4.0 out of 5 stars","Reviewed in the United States on January 3, 2020","Donavon Schoch",382
"Bien hecho","Cumplió lo esperado","5.0 out of 5 stars","Reviewed in the United States on June 19, 2019","Jorge A. Raymond",382
"My family...","loves this!","5.0 out of 5 stars","Reviewed in the United States on March 3, 2019","igot2boyz",382
"Awesome","Love it","5.0 out of 5 stars","Reviewed in the United States on December 5, 2019","Karen Murphy",383
"Great product by Google","Love my Chromecast, will be buying another","5.0 out of 5 stars","Reviewed in the United States on January 14, 2020","Matt",383
"goo","good","4.0 out of 5 stars","Reviewed in the United States on September 7, 2019","Weiyi Li",383
"Less functionality","It ’s a pity that you can only connect to YouTube, not a browser","3.0 out of 5 stars","Reviewed in the United States on May 14, 2020","Jovy H",383
"Chromecast","Great all around product","5.0 out of 5 stars","Reviewed in the United States on February 22, 2019","meegrad",383
"Muy buena calidad.","Producto de muy buena calidad. Funciona excelente. Fácil de instalar y configurar y sobretodo de usar.","5.0 out of 5 stars","Reviewed in the United States on June 12, 2020","Sergio Daniel Domínguez Costadoni",383
"Perfect!","Works perfectly. Will be purchasing another for my other tv","5.0 out of 5 stars","Reviewed in the United States on July 29, 2019","Karidenise kapiolani",383
"Easy to use and setup","Easy to use and setup","5.0 out of 5 stars","Reviewed in the United States on June 19, 2019","Rahul",383
"Enjoying it","I've really enjoyed this product so far streaming video from my phone has been pretty painless.","5.0 out of 5 stars","Reviewed in the United States on August 10, 2019","Roo",383
"Excelente","Excelente producto. Facil de usar y envio casi todo a la TV","5.0 out of 5 stars","Reviewed in the United States on January 8, 2020","Diego Gonzalez",383
"It's google","Works as intended. Still discovering new features.","5.0 out of 5 stars","Reviewed in the United States on October 28, 2019","G G",384
